Published_Date,Currency_iso3,Currency_Name,Unit,Buy_Rate,Sell_Rate
2026-04-17 00:00:32,AED,UAE Dirham,1,40.52,40.68
2026-04-17 00:00:32,MYR,Malaysian Ringgit,1,37.64,37.79
2026-04-17 00:00:32,KRW,South Korean Won,100,10.08,10.12
2026-04-17 00:00:32,SEK,Swedish Kroner,1,16.22,16.28
2026-04-17 00:00:32,DKK,Danish Kroner,1,23.47,23.57
2026-04-17 00:00:32,HKD,Hong Kong Dollar,1,19.02,19.09
2026-04-17 00:00:32,KWD,Kuwaity Dinar,1,486.02,487.98
2026-04-17 00:00:32,BHD,Bahrain Dinar,1,394.54,396.13
2026-04-17 00:00:32,OMR,Omani Rial,1,386.54,388.10
2026-04-18 00:00:40,INR,Indian Rupee,100,160.00,160.15
2026-04-18 00:00:40,USD,U.S. Dollar,1,148.39,148.99
2026-04-18 00:00:40,EUR,European Euro,1,175.06,175.76
2026-04-18 00:00:40,GBP,UK Pound Sterling,1,200.75,201.56
2026-04-18 00:00:40,CHF,Swiss Franc,1,189.65,190.41
2026-04-18 00:00:40,AUD,Australian Dollar,1,106.40,106.83
2026-04-18 00:00:40,CAD,Canadian Dollar,1,108.49,108.93
2026-04-18 00:00:40,SGD,Singapore Dollar,1,116.62,117.09
2026-04-18 00:00:40,JPY,Japanese Yen,10,9.32,9.36
2026-04-18 00:00:40,CNY,Chinese Yuan,1,21.75,21.84
2026-04-18 00:00:40,SAR,Saudi Arabian Riyal,1,39.56,39.72
2026-04-18 00:00:40,QAR,Qatari Riyal,1,40.70,40.86
2026-04-18 00:00:40,THB,Thai Baht,1,4.63,4.65
2026-04-18 00:00:40,AED,UAE Dirham,1,40.40,40.56
2026-04-18 00:00:40,MYR,Malaysian Ringgit,1,37.54,37.70
2026-04-18 00:00:40,KRW,South Korean Won,100,10.03,10.07
2026-04-18 00:00:40,SEK,Swedish Kroner,1,16.18,16.25
2026-04-18 00:00:40,DKK,Danish Kroner,1,23.42,23.52
2026-04-18 00:00:40,HKD,Hong Kong Dollar,1,18.95,19.03
2026-04-18 00:00:40,KWD,Kuwaity Dinar,1,484.62,486.58
2026-04-18 00:00:40,BHD,Bahrain Dinar,1,393.53,395.12
2026-04-18 00:00:40,OMR,Omani Rial,1,385.42,386.98
2026-04-19 00:00:05,INR,Indian Rupee,100,160.00,160.15
2026-04-19 00:00:05,USD,U.S. Dollar,1,148.39,148.99
2026-04-19 00:00:05,EUR,European Euro,1,175.06,175.76
2026-04-19 00:00:05,GBP,UK Pound Sterling,1,200.75,201.56
2026-04-19 00:00:05,CHF,Swiss Franc,1,189.65,190.41
2026-04-19 00:00:05,AUD,Australian Dollar,1,106.40,106.83
2026-04-19 00:00:05,CAD,Canadian Dollar,1,108.49,108.93
2026-04-19 00:00:05,SGD,Singapore Dollar,1,116.62,117.09
2026-04-19 00:00:05,JPY,Japanese Yen,10,9.32,9.36
2026-04-19 00:00:05,CNY,Chinese Yuan,1,21.75,21.84
2026-04-19 00:00:05,SAR,Saudi Arabian Riyal,1,39.56,39.72
2026-04-19 00:00:05,QAR,Qatari Riyal,1,40.70,40.86
2026-04-19 00:00:05,THB,Thai Baht,1,4.63,4.65
2026-04-19 00:00:05,AED,UAE Dirham,1,40.40,40.56
2026-04-19 00:00:05,MYR,Malaysian Ringgit,1,37.54,37.70
2026-04-19 00:00:05,KRW,South Korean Won,100,10.03,10.07
2026-04-19 00:00:05,SEK,Swedish Kroner,1,16.18,16.25
2026-04-19 00:00:05,DKK,Danish Kroner,1,23.42,23.52
2026-04-19 00:00:05,HKD,Hong Kong Dollar,1,18.95,19.03
2026-04-19 00:00:05,KWD,Kuwaity Dinar,1,484.62,486.58
2026-04-19 00:00:05,BHD,Bahrain Dinar,1,393.53,395.12
2026-04-19 00:00:05,OMR,Omani Rial,1,385.42,386.98
2026-04-20 00:00:23,INR,Indian Rupee,100,160.00,160.15
2026-04-20 00:00:23,USD,U.S. Dollar,1,148.39,148.99
2026-04-20 00:00:23,EUR,European Euro,1,174.56,175.26
2026-04-20 00:00:23,GBP,UK Pound Sterling,1,200.57,201.38
2026-04-20 00:00:23,CHF,Swiss Franc,1,189.79,190.56
2026-04-20 00:00:23,AUD,Australian Dollar,1,106.37,106.80
2026-04-20 00:00:23,CAD,Canadian Dollar,1,108.37,108.80
2026-04-20 00:00:23,SGD,Singapore Dollar,1,116.83,117.30
2026-04-20 00:00:23,JPY,Japanese Yen,10,9.35,9.39
2026-04-20 00:00:23,CNY,Chinese Yuan,1,21.77,21.85
2026-04-20 00:00:23,SAR,Saudi Arabian Riyal,1,39.56,39.72
2026-04-20 00:00:23,QAR,Qatari Riyal,1,40.70,40.86
2026-04-20 00:00:23,THB,Thai Baht,1,4.65,4.66
2026-04-20 00:00:23,AED,UAE Dirham,1,40.40,40.56
2026-04-20 00:00:23,MYR,Malaysian Ringgit,1,37.54,37.70
2026-04-20 00:00:23,KRW,South Korean Won,100,10.11,10.16
2026-04-20 00:00:23,SEK,Swedish Kroner,1,16.19,16.26
2026-04-20 00:00:23,DKK,Danish Kroner,1,23.36,23.45
2026-04-20 00:00:23,HKD,Hong Kong Dollar,1,18.95,19.02
2026-04-20 00:00:23,KWD,Kuwaity Dinar,1,484.38,486.34
2026-04-20 00:00:23,BHD,Bahrain Dinar,1,393.61,395.20
2026-04-20 00:00:23,OMR,Omani Rial,1,385.93,387.49
2026-04-21 00:00:41,INR,Indian Rupee,100,160.00,160.15
2026-04-21 00:00:41,USD,U.S. Dollar,1,148.71,149.31
2026-04-21 00:00:41,EUR,European Euro,1,175.08,175.78
2026-04-21 00:00:41,GBP,UK Pound Sterling,1,201.08,201.89
2026-04-21 00:00:41,CHF,Swiss Franc,1,190.39,191.15
2026-04-21 00:00:41,AUD,Australian Dollar,1,106.45,106.88
2026-04-21 00:00:41,CAD,Canadian Dollar,1,108.65,109.09
2026-04-21 00:00:41,SGD,Singapore Dollar,1,117.00,117.47
2026-04-21 00:00:41,JPY,Japanese Yen,10,9.36,9.40
2026-04-21 00:00:41,CNY,Chinese Yuan,1,21.81,21.90
2026-04-21 00:00:41,SAR,Saudi Arabian Riyal,1,39.65,39.81
2026-04-21 00:00:41,QAR,Qatari Riyal,1,40.80,40.96
2026-04-21 00:00:41,THB,Thai Baht,1,4.63,4.65
2026-04-21 00:00:41,AED,UAE Dirham,1,40.49,40.65
2026-04-21 00:00:41,MYR,Malaysian Ringgit,1,37.62,37.78
2026-04-21 00:00:41,KRW,South Korean Won,100,10.11,10.15
2026-04-21 00:00:41,SEK,Swedish Kroner,1,16.25,16.32
2026-04-21 00:00:41,DKK,Danish Kroner,1,23.43,23.52
2026-04-21 00:00:41,HKD,Hong Kong Dollar,1,18.99,19.07
2026-04-21 00:00:41,KWD,Kuwaity Dinar,1,485.43,487.38
2026-04-21 00:00:41,BHD,Bahrain Dinar,1,394.30,395.89
2026-04-21 00:00:41,OMR,Omani Rial,1,386.25,387.81
2026-04-22 00:00:44,INR,Indian Rupee,100,160.00,160.15
2026-04-22 00:00:44,USD,U.S. Dollar,1,149.31,149.91
2026-04-22 00:00:44,EUR,European Euro,1,175.69,176.39
2026-04-22 00:00:44,GBP,UK Pound Sterling,1,201.84,202.66
2026-04-22 00:00:44,CHF,Swiss Franc,1,191.53,192.30
2026-04-22 00:00:44,AUD,Australian Dollar,1,106.95,107.38
2026-04-22 00:00:44,CAD,Canadian Dollar,1,109.34,109.78
2026-04-22 00:00:44,SGD,Singapore Dollar,1,117.42,117.90
2026-04-22 00:00:44,JPY,Japanese Yen,10,9.38,9.42
2026-04-22 00:00:44,CNY,Chinese Yuan,1,21.91,21.99
2026-04-22 00:00:44,SAR,Saudi Arabian Riyal,1,39.81,39.97
2026-04-22 00:00:44,QAR,Qatari Riyal,1,40.96,41.12
2026-04-22 00:00:44,THB,Thai Baht,1,4.66,4.68
2026-04-22 00:00:44,AED,UAE Dirham,1,40.65,40.81
2026-04-22 00:00:44,MYR,Malaysian Ringgit,1,37.79,37.94
2026-04-22 00:00:44,KRW,South Korean Won,100,10.16,10.20
2026-04-22 00:00:44,SEK,Swedish Kroner,1,16.33,16.39
2026-04-22 00:00:44,DKK,Danish Kroner,1,23.51,23.60
2026-04-22 00:00:44,HKD,Hong Kong Dollar,1,19.07,19.14
2026-04-22 00:00:44,KWD,Kuwaity Dinar,1,487.38,489.34
2026-04-22 00:00:44,BHD,Bahrain Dinar,1,395.89,397.48
2026-04-22 00:00:44,OMR,Omani Rial,1,387.81,389.37
2026-04-23 00:00:16,INR,Indian Rupee,100,160.00,160.15
2026-04-23 00:00:16,USD,U.S. Dollar,1,149.78,150.38
2026-04-23 00:00:16,EUR,European Euro,1,175.91,176.61
2026-04-23 00:00:16,GBP,UK Pound Sterling,1,202.35,203.16
2026-04-23 00:00:16,CHF,Swiss Franc,1,191.67,192.44
2026-04-23 00:00:16,AUD,Australian Dollar,1,107.20,107.63
2026-04-23 00:00:16,CAD,Canadian Dollar,1,109.67,110.11
2026-04-23 00:00:16,SGD,Singapore Dollar,1,117.63,118.10
2026-04-23 00:00:16,JPY,Japanese Yen,10,9.41,9.44
2026-04-23 00:00:16,CNY,Chinese Yuan,1,21.95,22.04
2026-04-23 00:00:16,SAR,Saudi Arabian Riyal,1,39.94,40.10
2026-04-23 00:00:16,QAR,Qatari Riyal,1,41.09,41.26
2026-04-23 00:00:16,THB,Thai Baht,1,4.65,4.67
2026-04-23 00:00:16,AED,UAE Dirham,1,40.78,40.94
2026-04-23 00:00:16,MYR,Malaysian Ringgit,1,37.90,38.05
2026-04-23 00:00:16,KRW,South Korean Won,100,10.13,10.17
2026-04-23 00:00:16,SEK,Swedish Kroner,1,16.33,16.40
2026-04-23 00:00:16,DKK,Danish Kroner,1,23.54,23.63
2026-04-23 00:00:16,HKD,Hong Kong Dollar,1,19.12,19.20
2026-04-23 00:00:16,KWD,Kuwaity Dinar,1,488.76,490.72
2026-04-23 00:00:16,BHD,Bahrain Dinar,1,397.29,398.89
2026-04-23 00:00:16,OMR,Omani Rial,1,389.03,390.59
